23.04.2023 10:53:54.755 [main] INFO   c.e.e.f.R.d.UserRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
23.04.2023 10:53:55.292 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23.04.2023 10:53:55.409 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 101 ms. Found 6 JPA repository interfaces.
23.04.2023 10:53:55.902 [main] INFO   o.h.j.i.u.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23.04.2023 10:53:55.984 [main] INFO   o.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
23.04.2023 10:53:56.579 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Starting...
23.04.2023 10:53:57.072 [main] INFO   c.z.h.p.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@b1b471
23.04.2023 10:53:57.075 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Start completed.
23.04.2023 10:53:57.155 [main] INFO   SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
23.04.2023 10:53:58.603 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23.04.2023 10:53:58.617 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 10:53:59.212 [main] INFO   c.e.e.f.R.d.UserRepositoryIntegrationTest - Started UserRepositoryIntegrationTest in 4.903 seconds (process running for 6.613)
23.04.2023 10:53:59.752 [SpringApplicationShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 10:53:59.755 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
23.04.2023 10:53:59.771 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
23.04.2023 10:58:24.621 [main] INFO   o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.epam.finalProject.Railwayticketoffice.data.UserRepositoryIntegrationTest]: UserRepositoryIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
23.04.2023 10:58:24.842 [main] INFO   o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.epam.finalProject.Railwayticketoffice.RailwayTicketOfficeApplication for test class com.example.epam.finalProject.Railwayticketoffice.data.UserRepositoryIntegrationTest
23.04.2023 10:58:25.461 [background-preinit] INFO   o.h.v.i.util.Version - HV000001: Hibernate Validator 8.0.0.Final
23.04.2023 10:58:25.516 [main] INFO   c.e.e.f.R.d.UserRepositoryIntegrationTest - Starting UserRepositoryIntegrationTest using Java 17.0.3.1 with PID 836 (started by Полина in C:\Users\Полина\Documents\GitHub\Railway-ticket-office)
23.04.2023 10:58:25.518 [main] INFO   c.e.e.f.R.d.UserRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
23.04.2023 10:58:26.065 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23.04.2023 10:58:26.178 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 97 ms. Found 6 JPA repository interfaces.
23.04.2023 10:58:26.651 [main] INFO   o.h.j.i.u.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23.04.2023 10:58:26.740 [main] INFO   o.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
23.04.2023 10:58:27.250 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Starting...
23.04.2023 10:58:27.758 [main] INFO   c.z.h.p.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@615efd1c
23.04.2023 10:58:27.760 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Start completed.
23.04.2023 10:58:27.840 [main] INFO   SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
23.04.2023 10:58:29.273 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23.04.2023 10:58:29.290 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 10:58:29.896 [main] INFO   c.e.e.f.R.d.UserRepositoryIntegrationTest - Started UserRepositoryIntegrationTest in 4.927 seconds (process running for 6.591)
23.04.2023 10:58:30.395 [SpringApplicationShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 10:58:30.397 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
23.04.2023 10:58:30.409 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
23.04.2023 11:07:26.100 [main] INFO   o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.epam.finalProject.Railwayticketoffice.data.TicketRepositoryIntegrationTest]: TicketRepositoryIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
23.04.2023 11:07:26.317 [main] INFO   o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.epam.finalProject.Railwayticketoffice.RailwayTicketOfficeApplication for test class com.example.epam.finalProject.Railwayticketoffice.data.TicketRepositoryIntegrationTest
23.04.2023 11:07:26.851 [background-preinit] INFO   o.h.v.i.util.Version - HV000001: Hibernate Validator 8.0.0.Final
23.04.2023 11:07:26.911 [main] INFO   c.e.e.f.R.d.TicketRepositoryIntegrationTest - Starting TicketRepositoryIntegrationTest using Java 17.0.3.1 with PID 3204 (started by Полина in C:\Users\Полина\Documents\GitHub\Railway-ticket-office)
23.04.2023 11:07:26.914 [main] INFO   c.e.e.f.R.d.TicketRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
23.04.2023 11:07:27.490 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23.04.2023 11:07:27.602 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 99 ms. Found 6 JPA repository interfaces.
23.04.2023 11:07:28.096 [main] INFO   o.h.j.i.u.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23.04.2023 11:07:28.169 [main] INFO   o.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
23.04.2023 11:07:28.648 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Starting...
23.04.2023 11:07:29.070 [main] INFO   c.z.h.p.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6ddd1c51
23.04.2023 11:07:29.074 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Start completed.
23.04.2023 11:07:29.165 [main] INFO   SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
23.04.2023 11:07:30.581 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23.04.2023 11:07:30.596 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:07:31.203 [main] INFO   c.e.e.f.R.d.TicketRepositoryIntegrationTest - Started TicketRepositoryIntegrationTest in 4.756 seconds (process running for 6.392)
23.04.2023 11:07:31.624 [SpringApplicationShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:07:31.628 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
23.04.2023 11:07:31.642 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
23.04.2023 11:09:49.438 [main] INFO   o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.epam.finalProject.Railwayticketoffice.data.TicketRepositoryIntegrationTest]: TicketRepositoryIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
23.04.2023 11:09:49.657 [main] INFO   o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.epam.finalProject.Railwayticketoffice.RailwayTicketOfficeApplication for test class com.example.epam.finalProject.Railwayticketoffice.data.TicketRepositoryIntegrationTest
23.04.2023 11:09:50.152 [background-preinit] INFO   o.h.v.i.util.Version - HV000001: Hibernate Validator 8.0.0.Final
23.04.2023 11:09:50.200 [main] INFO   c.e.e.f.R.d.TicketRepositoryIntegrationTest - Starting TicketRepositoryIntegrationTest using Java 17.0.3.1 with PID 11952 (started by Полина in C:\Users\Полина\Documents\GitHub\Railway-ticket-office)
23.04.2023 11:09:50.202 [main] INFO   c.e.e.f.R.d.TicketRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
23.04.2023 11:09:50.779 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23.04.2023 11:09:50.899 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 105 ms. Found 6 JPA repository interfaces.
23.04.2023 11:09:51.404 [main] INFO   o.h.j.i.u.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23.04.2023 11:09:51.484 [main] INFO   o.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
23.04.2023 11:09:51.985 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Starting...
23.04.2023 11:09:52.439 [main] INFO   c.z.h.p.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@443a06ad
23.04.2023 11:09:52.441 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Start completed.
23.04.2023 11:09:52.536 [main] INFO   SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
23.04.2023 11:09:53.980 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23.04.2023 11:09:53.992 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:09:54.633 [main] INFO   c.e.e.f.R.d.TicketRepositoryIntegrationTest - Started TicketRepositoryIntegrationTest in 4.854 seconds (process running for 6.441)
23.04.2023 11:09:55.088 [SpringApplicationShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:09:55.091 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
23.04.2023 11:09:55.107 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
23.04.2023 11:17:37.336 [main] INFO   o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest]: StopRepositoryIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
23.04.2023 11:17:37.550 [main] INFO   o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.epam.finalProject.Railwayticketoffice.RailwayTicketOfficeApplication for test class com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest
23.04.2023 11:17:38.038 [background-preinit] INFO   o.h.v.i.util.Version - HV000001: Hibernate Validator 8.0.0.Final
23.04.2023 11:17:38.090 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Starting StopRepositoryIntegrationTest using Java 17.0.3.1 with PID 10496 (started by Полина in C:\Users\Полина\Documents\GitHub\Railway-ticket-office)
23.04.2023 11:17:38.092 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
23.04.2023 11:17:38.660 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23.04.2023 11:17:38.776 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 101 ms. Found 6 JPA repository interfaces.
23.04.2023 11:17:39.290 [main] INFO   o.h.j.i.u.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23.04.2023 11:17:39.368 [main] INFO   o.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
23.04.2023 11:17:39.834 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Starting...
23.04.2023 11:17:40.274 [main] INFO   c.z.h.p.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3d104c9b
23.04.2023 11:17:40.277 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Start completed.
23.04.2023 11:17:40.358 [main] INFO   SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
23.04.2023 11:17:41.719 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23.04.2023 11:17:41.731 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:17:42.359 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Started StopRepositoryIntegrationTest in 4.688 seconds (process running for 6.287)
23.04.2023 11:17:42.827 [SpringApplicationShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:17:42.829 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
23.04.2023 11:17:42.844 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
23.04.2023 11:20:37.648 [main] INFO   o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest]: StopRepositoryIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
23.04.2023 11:20:37.847 [main] INFO   o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.epam.finalProject.Railwayticketoffice.RailwayTicketOfficeApplication for test class com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest
23.04.2023 11:20:38.369 [background-preinit] INFO   o.h.v.i.util.Version - HV000001: Hibernate Validator 8.0.0.Final
23.04.2023 11:20:38.429 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Starting StopRepositoryIntegrationTest using Java 17.0.3.1 with PID 2580 (started by Полина in C:\Users\Полина\Documents\GitHub\Railway-ticket-office)
23.04.2023 11:20:38.431 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
23.04.2023 11:20:39.002 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23.04.2023 11:20:39.118 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 101 ms. Found 6 JPA repository interfaces.
23.04.2023 11:20:39.637 [main] INFO   o.h.j.i.u.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23.04.2023 11:20:39.708 [main] INFO   o.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
23.04.2023 11:20:40.160 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Starting...
23.04.2023 11:20:40.599 [main] INFO   c.z.h.p.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4c18516
23.04.2023 11:20:40.601 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Start completed.
23.04.2023 11:20:40.685 [main] INFO   SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
23.04.2023 11:20:42.089 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23.04.2023 11:20:42.100 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:20:42.708 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Started StopRepositoryIntegrationTest in 4.737 seconds (process running for 6.276)
23.04.2023 11:20:42.985 [SpringApplicationShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:20:42.988 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
23.04.2023 11:20:43.004 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
23.04.2023 11:21:34.321 [main] INFO   o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest]: StopRepositoryIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
23.04.2023 11:21:34.526 [main] INFO   o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.epam.finalProject.Railwayticketoffice.RailwayTicketOfficeApplication for test class com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest
23.04.2023 11:21:35.026 [background-preinit] INFO   o.h.v.i.util.Version - HV000001: Hibernate Validator 8.0.0.Final
23.04.2023 11:21:35.077 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Starting StopRepositoryIntegrationTest using Java 17.0.3.1 with PID 7640 (started by Полина in C:\Users\Полина\Documents\GitHub\Railway-ticket-office)
23.04.2023 11:21:35.078 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
23.04.2023 11:21:35.650 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23.04.2023 11:21:35.764 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 99 ms. Found 6 JPA repository interfaces.
23.04.2023 11:21:36.265 [main] INFO   o.h.j.i.u.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23.04.2023 11:21:36.338 [main] INFO   o.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
23.04.2023 11:21:36.805 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Starting...
23.04.2023 11:21:37.236 [main] INFO   c.z.h.p.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3d104c9b
23.04.2023 11:21:37.238 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Start completed.
23.04.2023 11:21:37.323 [main] INFO   SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
23.04.2023 11:21:38.683 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23.04.2023 11:21:38.695 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:21:39.296 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Started StopRepositoryIntegrationTest in 4.642 seconds (process running for 6.22)
23.04.2023 11:21:39.554 [SpringApplicationShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:21:39.557 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
23.04.2023 11:21:39.570 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
23.04.2023 11:24:06.211 [main] INFO   o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest]: StopRepositoryIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
23.04.2023 11:24:06.447 [main] INFO   o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.epam.finalProject.Railwayticketoffice.RailwayTicketOfficeApplication for test class com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest
23.04.2023 11:24:06.956 [background-preinit] INFO   o.h.v.i.util.Version - HV000001: Hibernate Validator 8.0.0.Final
23.04.2023 11:24:07.005 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Starting StopRepositoryIntegrationTest using Java 17.0.3.1 with PID 4412 (started by Полина in C:\Users\Полина\Documents\GitHub\Railway-ticket-office)
23.04.2023 11:24:07.006 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
23.04.2023 11:24:07.587 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23.04.2023 11:24:07.698 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 98 ms. Found 6 JPA repository interfaces.
23.04.2023 11:24:08.191 [main] INFO   o.h.j.i.u.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23.04.2023 11:24:08.265 [main] INFO   o.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
23.04.2023 11:24:08.736 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Starting...
23.04.2023 11:24:09.149 [main] INFO   c.z.h.p.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3d104c9b
23.04.2023 11:24:09.151 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Start completed.
23.04.2023 11:24:09.242 [main] INFO   SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
23.04.2023 11:24:10.694 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23.04.2023 11:24:10.706 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:24:11.322 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Started StopRepositoryIntegrationTest in 4.757 seconds (process running for 6.395)
23.04.2023 11:24:11.820 [SpringApplicationShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:24:11.823 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
23.04.2023 11:24:11.837 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
23.04.2023 11:25:22.538 [main] INFO   o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest]: StopRepositoryIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
23.04.2023 11:25:22.770 [main] INFO   o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.epam.finalProject.Railwayticketoffice.RailwayTicketOfficeApplication for test class com.example.epam.finalProject.Railwayticketoffice.data.StopRepositoryIntegrationTest
23.04.2023 11:25:23.297 [background-preinit] INFO   o.h.v.i.util.Version - HV000001: Hibernate Validator 8.0.0.Final
23.04.2023 11:25:23.358 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Starting StopRepositoryIntegrationTest using Java 17.0.3.1 with PID 9560 (started by Полина in C:\Users\Полина\Documents\GitHub\Railway-ticket-office)
23.04.2023 11:25:23.361 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
23.04.2023 11:25:23.972 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23.04.2023 11:25:24.095 [main] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 105 ms. Found 6 JPA repository interfaces.
23.04.2023 11:25:24.604 [main] INFO   o.h.j.i.u.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23.04.2023 11:25:24.678 [main] INFO   o.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
23.04.2023 11:25:25.149 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Starting...
23.04.2023 11:25:25.631 [main] INFO   c.z.h.p.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3d104c9b
23.04.2023 11:25:25.635 [main] INFO   c.z.h.HikariDataSource - HikariPool-1 - Start completed.
23.04.2023 11:25:25.723 [main] INFO   SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
23.04.2023 11:25:27.161 [main] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23.04.2023 11:25:27.172 [main] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:25:27.792 [main] INFO   c.e.e.f.R.d.StopRepositoryIntegrationTest - Started StopRepositoryIntegrationTest in 4.894 seconds (process running for 6.526)
23.04.2023 11:25:28.273 [SpringApplicationShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
23.04.2023 11:25:28.275 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown initiated...
23.04.2023 11:25:28.288 [SpringApplicationShutdownHook] INFO   c.z.h.HikariDataSource - HikariPool-1 - Shutdown completed.
23.04.2023 11:29:28.724 [main] INFO   o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.epam.finalProject.Railwayticketoffice.data.StationsRepositoryIntegrationTest]: StationsRepositoryIntegrationTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
23.04.2023 11:29:28.927 [main] INFO   o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.epam.finalProject.Railwayticketoffice.RailwayTicketOfficeApplication for test class com.example.epam.finalProject.Railwayticketoffice.data.StationsRepositoryIntegrationTest
23.04.2023 11:29:29.446 [background-preinit] INFO   o.h.v.i.util.Version - HV000001: Hibernate Validator 8.0.0.Final
23.04.2023 11:29:29.490 [main] INFO   c.e.e.f.R.d.StationsRepositoryIntegrationTest - Starting StationsRepositoryIntegrationTest using Java 17.0.3.1 with PID 3544 (started by Полина in C:\Users\Полина\Documents\GitHub\Railway-ticket-office)
23.04.2023 11:29:29.490 [main] INFO   c.e.e.f.R.d.StationsRepositoryIntegrationTest - No active profile set, falling back to 1 default profile: "default"
